Initial Pressure (mbar),Final Pressure (mbar),Pressure Step (mbar),Step Duration (s),Stabilization Time (s),"Pads to Calibrate (e.g. 0-29 or 1,5,6)",Cycles,Triangular Sweep (Up & Down),Ignore Pad Parsing (Record Raw STM),Time,STM_0,STM_1,STM_2,STM_3,STM_4,STM_5, x,Pressure,STM_Extra_14,STM_Extra_15,STM_Extra_16
0,400.0,50,60,50,0-5,1,false,false,355.966055393219,  102.801804,  84.483742,  108.379639,  79.697693,  75.329384,  117.220634,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.0177743434906,  102.808273,  84.496147,  108.390152,  79.698776,  75.329475,  117.232826,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.08339047431946,  102.801300,  84.495369,  108.404114,  79.689453,  75.309822,  117.225380,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.1366214752197,  102.815140,  84.501030,  108.404282,  79.712006,  75.330666,  117.237038,  end,251,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.19321370124817,  102.812531,  84.516838,  108.398560,  79.707932,  75.335335,  117.226570,  end,251,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.2502932548523,  102.805145,  84.505943,  108.398605,  79.709290,  75.338982,  117.235390,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.3072295188904,  102.800766,  84.501945,  108.398315,  79.706619,  75.332573,  117.232338,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.3632116317749,  102.808289,  84.494377,  108.396698,  79.701950,  75.330330,  117.227547,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.42119908332825,  102.809784,  84.507225,  108.396683,  79.706436,  75.332176,  117.240959,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.47929978370667,  102.807693,  84.491325,  108.394882,  79.706070,  75.330452,  117.242424,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.53002667427063,  102.815109,  84.509895,  108.397247,  79.709335,  75.333809,  117.235176,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.59246349334717,  102.807510,  84.513863,  108.412048,  79.714905,  75.346031,  117.242653,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.6479141712189,  102.813156,  84.508034,  108.408386,  79.714096,  75.342033,  117.240486,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.7048399448395,  102.811447,  84.503929,  108.400101,  79.706192,  75.357430,  117.251045,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.76081442832947,  102.797974,  84.498924,  108.391205,  79.717667,  75.343803,  117.241081,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.8162200450897,  102.811722,  84.521935,  108.414124,  79.725052,  75.352470,  117.246223,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.8755033016205,  102.818542,  84.506630,  108.412598,  79.711456,  75.344292,  117.245140,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.9321253299713,  102.820328,  84.517616,  108.412659,  79.723785,  75.353996,  117.248924,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,356.9893641471863,  102.818512,  84.517906,  108.417999,  79.728775,  75.352974,  117.253914,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,357.04070019721985,  102.817871,  84.513512,  108.422440,  79.719803,  75.359688,  117.244164,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,357.1030180454254,  102.823227,  84.537041,  108.421860,  79.728622,  75.349327,  117.247185,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,357.15951132774353,  102.816605,  84.522240,  108.417877,  79.716049,  75.348503,  117.251122,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,357.21508622169495,  102.818451,  84.513954,  108.416367,  79.723190,  75.352318,  117.256737,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,357.273152589798,  102.818726,  84.517006,  108.405945,  79.717743,  75.349922,  117.248009,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,357.3299160003662,  102.815140,  84.509224,  108.405777,  79.716202,  75.348824,  117.245689,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,357.3862102031708,  102.824295,  84.534111,  108.422333,  79.732895,  75.367821,  117.256401,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,357.44367933273315,  102.805756,  84.506508,  108.410736,  79.720078,  75.348747,  117.250328,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,357.50022768974304,  102.822662,  84.529457,  108.426865,  79.725388,  75.353920,  117.261604,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,357.55338501930237,  102.820770,  84.520638,  108.416901,  79.728470,  75.361229,  117.262032,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,357.61583948135376,  102.833618,  84.538826,  108.408127,  79.717834,  75.356209,  117.248146,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,357.67064094543457,  102.825623,  84.517677,  108.430862,  79.739136,  75.342644,  117.266243,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,357.7276906967163,  102.817368,  84.523842,  108.421921,  79.734756,  75.362724,  117.265938,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,357.78456354141235,  102.820267,  84.519234,  108.419434,  79.728622,  75.361778,  117.268944,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,357.8362739086151,  102.815353,  84.511482,  108.422302,  79.727280,  75.356606,  117.261909,  end,254,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,357.8983142375946,  102.815308,  84.523628,  108.429062,  79.731079,  75.363060,  117.264061,  end,254,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,357.9556393623352,  102.820251,  84.529625,  108.427078,  79.734756,  75.372047,  117.262077,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.00674629211426,  102.821899,  84.531517,  108.428619,  79.739151,  75.379387,  117.277855,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.06575751304626,  102.834854,  84.531548,  108.433594,  79.725449,  75.372932,  117.264793,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.1258747577667,  102.813675,  84.531242,  108.430313,  79.738968,  75.371468,  117.273750,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.18242168426514,  102.810043,  84.539299,  108.434830,  79.744141,  75.371117,  117.272667,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.23946809768677,  102.830139,  84.521126,  108.433960,  79.742493,  75.369698,  117.264458,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.2958288192749,  102.832169,  84.543266,  108.439270,  79.750961,  75.378868,  117.268135,  end,254,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.3524556159973,  102.821899,  84.532158,  108.433350,  79.741638,  75.367775,  117.268394,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.4093542098999,  102.827545,  84.541344,  108.443359,  79.754410,  75.387199,  117.275002,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.46642684936523,  102.830566,  84.542732,  108.440384,  79.749924,  75.391792,  117.278648,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.5234260559082,  102.823608,  84.537575,  108.425674,  79.741653,  75.370369,  117.274452,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.5766568183899,  102.831985,  84.533180,  108.444641,  79.748322,  75.375969,  117.283607,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.63703632354736,  102.832977,  84.539894,  108.445175,  79.750275,  75.381966,  117.276970,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.69454622268677,  102.829407,  84.532112,  108.437363,  79.746567,  75.372429,  117.271736,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.75283551216125,  102.837784,  84.540718,  108.448730,  79.759155,  75.389610,  117.285408,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.808557510376,  102.834976,  84.534309,  108.438049,  79.756866,  75.389091,  117.295982,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.8591818809509,  102.826324,  84.549828,  108.447464,  79.758621,  75.381248,  117.283226,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.9207055568695,  102.839813,  84.546349,  108.450989,  79.760620,  75.389397,  117.284340,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,358.9777669906616,  102.836639,  84.544930,  108.449615,  79.760056,  75.383217,  117.284050,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,359.03402876853943,  102.843872,  84.556328,  108.460342,  79.716965,  75.389824,  117.295479,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,359.0890591144562,  102.842224,  84.557671,  108.437302,  79.747040,  75.388481,  117.279427,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,359.1475636959076,  102.829742,  84.543617,  108.448517,  79.765030,  75.389214,  117.287315,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,359.20534348487854,  102.839310,  84.556984,  108.458633,  79.772446,  75.402611,  117.302895,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,359.26249384880066,  102.838730,  84.554939,  108.462769,  79.770370,  75.395576,  117.291023,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,359.32038736343384,  102.834717,  84.554039,  108.464645,  79.771027,  75.401848,  117.302864,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,359.3756625652313,  102.855301,  84.565712,  108.467590,  79.781448,  75.403984,  117.300819,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,359.43278074264526,  102.827332,  84.535316,  108.448273,  79.762604,  75.392738,  117.287285,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,359.4891986846924,  102.841064,  84.554970,  108.464523,  79.774734,  75.403496,  117.309074,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,359.54152488708496,  102.832214,  84.549782,  108.457153,  79.770844,  75.400551,  117.293831,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,359.6008017063141,  102.839890,  84.499275,  108.447372,  79.764908,  75.392616,  117.295021,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,359.6591651439667,  102.843689,  84.559044,  108.459213,  79.769623,  75.403053,  117.301659,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,359.7170581817627,  102.852493,  84.560417,  108.480560,  79.776917,  75.399757,  117.291420,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,359.7735710144043,  102.844849,  84.556801,  108.469528,  79.785095,  75.407051,  117.307915,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,359.83079862594604,  102.819672,  84.531334,  108.462158,  79.769302,  75.396553,  117.305641,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,359.8824095726013,  102.840134,  84.549355,  108.458221,  79.773407,  75.398140,  117.302895,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,359.9444725513458,  102.850952,  84.569725,  108.482162,  79.795883,  75.419945,  117.314171,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.0006477832794,  102.830078,  84.554146,  108.461380,  79.782028,  75.391167,  117.306984,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.05998063087463,  102.834366,  84.553246,  108.467896,  79.783569,  75.420738,  117.308144,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.112051486969,  102.851501,  84.561897,  108.469467,  79.779861,  75.407524,  117.312935,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.17124605178833,  102.854019,  84.561562,  108.473846,  79.782928,  75.408119,  117.317299,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.2287652492523,  102.815674,  84.558220,  108.470245,  79.781433,  75.405693,  117.307442,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.2857644557953,  102.840454,  84.555687,  108.462036,  79.779053,  75.408211,  117.299797,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.3423478603363,  102.843948,  84.561607,  108.473373,  79.784760,  75.407631,  117.309776,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.39875841140747,  102.841202,  84.551781,  108.468719,  79.779587,  75.409584,  117.305061,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.45639991760254,  102.841949,  84.560951,  108.479980,  79.784256,  75.418694,  117.311714,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.51192259788513,  102.853439,  84.564995,  108.477768,  79.785141,  75.411842,  117.305885,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.5679337978363,  102.854004,  84.579536,  108.485611,  79.806564,  75.425606,  117.322136,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.6232342720032,  102.859879,  84.577202,  108.481094,  79.785553,  75.432747,  117.314735,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.682897567749,  102.853500,  84.577736,  108.477615,  79.794510,  75.418556,  117.310600,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.73947381973267,  102.852524,  84.572990,  108.489288,  79.801117,  75.431694,  117.322990,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.796870470047,  102.852844,  84.569237,  108.475388,  79.784103,  75.417519,  117.307762,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.85365319252014,  102.859344,  84.559944,  108.478424,  79.793594,  75.425438,  117.318672,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.9053843021393,  102.851181,  84.568428,  108.484924,  79.796997,  75.426430,  117.328697,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,360.96722292900085,  102.860092,  84.588417,  108.496765,  79.802460,  75.428612,  117.319420,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.0197298526764,  102.855774,  84.577568,  108.492691,  79.804077,  75.432289,  117.320839,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.08091497421265,  102.842163,  84.569237,  108.485687,  79.790863,  75.425621,  117.336784,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.1338245868683,  102.851929,  84.578773,  108.482742,  79.793915,  75.432991,  117.327736,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.19444036483765,  102.848740,  84.561668,  108.488327,  79.798782,  75.426369,  117.315987,  end,252,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.25334429740906,  102.851440,  84.573753,  108.489349,  79.794205,  75.435905,  117.317558,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.3054859638214,  102.867249,  84.584679,  108.498993,  79.815430,  75.444847,  117.332588,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.36495327949524,  102.829971,  84.575935,  108.480225,  79.790176,  75.427437,  117.320122,  end,254,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.4241478443146,  102.855865,  84.584373,  108.491287,  79.806015,  75.444023,  117.338463,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.47935819625854,  102.853958,  84.577446,  108.492126,  79.810822,  75.430840,  117.332359,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.5352838039398,  102.836395,  84.566917,  108.486771,  79.794785,  75.427040,  117.322472,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.5933837890625,  102.858246,  84.576759,  108.497086,  79.787918,  75.437263,  117.335381,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.6442575454712,  102.856796,  84.583031,  108.498383,  79.796753,  75.449211,  117.337151,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.70626068115234,  102.855972,  84.579613,  108.497040,  79.808411,  75.443916,  117.332771,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.7634496688843,  102.850281,  84.580528,  108.499130,  79.810120,  75.438606,  117.326790,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.818909406662,  102.859085,  84.581383,  108.505615,  79.810379,  75.444923,  117.329933,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.87586736679077,  102.860046,  84.575905,  108.500992,  79.811340,  75.435600,  117.334465,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.9286675453186,  102.859665,  84.580116,  108.496750,  79.812485,  75.445763,  117.328972,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,361.9911823272705,  102.852936,  84.585045,  108.494553,  79.806549,  75.437431,  117.326454,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,362.0469081401825,  102.863495,  84.583595,  108.507919,  79.823608,  75.453072,  117.345757,  end,253,1/1,Sweep Up,250.0
0,400.0,50,60,50,0-5,1,false,false,412.13162422180176,  105.151001,  88.437233,  113.068451,  84.578140,  80.279274,  121.701576,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,412.18623876571655,  105.157211,  88.435814,  113.083740,  84.578201,  80.289436,  121.705940,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,412.24517846107483,  105.150040,  88.432655,  113.080429,  84.582870,  80.275230,  121.703331,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,412.30204916000366,  105.147491,  88.431618,  113.080887,  84.579132,  80.281929,  121.697517,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,412.35586309432983,  105.163467,  88.437645,  113.085007,  84.584717,  80.294411,  121.707024,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,412.4160256385803,  105.161530,  88.437965,  113.085358,  84.577927,  80.268517,  121.708885,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,412.4726161956787,  105.161896,  88.450035,  113.087585,  84.582321,  80.288155,  121.714027,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,412.52965474128723,  105.175354,  88.445793,  113.082626,  84.595993,  80.300819,  121.716347,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,412.5872313976288,  105.153229,  88.440849,  113.087463,  84.590622,  80.290749,  121.715614,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,412.64208698272705,  105.139435,  88.433617,  113.071426,  84.584137,  80.294853,  121.697212,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,412.699583530426,  105.175842,  88.450356,  113.094193,  84.594177,  80.292564,  121.705055,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,412.7563490867615,  105.166245,  88.443230,  113.086700,  84.588943,  80.302467,  121.710838,  end,300,1/1,Sweep Up,300.0
