timestamp,datetime,Select Device..._ch1,Select Device..._ch2,Select Device..._ch3,Select Device..._ch4,Select Device..._ch5,Select Device..._ch6
91.8,2026-03-15 15:39:34.456,111.62,96.13,75.05,34.56,37.39,90.4
91.81,2026-03-15 15:39:34.462,111.62,96.13,75.05,34.56,37.39,90.4
91.82,2026-03-15 15:39:34.477,111.62,96.13,75.05,34.56,37.39,90.4
91.88,2026-03-15 15:39:34.534,111.68,96.17,75.06,34.56,37.39,90.44
91.89,2026-03-15 15:39:34.543,111.68,96.17,75.06,34.56,37.39,90.44
91.9,2026-03-15 15:39:34.552,111.68,96.17,75.06,34.56,37.39,90.44
91.91,2026-03-15 15:39:34.565,111.64,96.16,75.07,34.57,37.4,90.42
91.92,2026-03-15 15:39:34.572,111.64,96.16,75.07,34.57,37.4,90.42
91.93,2026-03-15 15:39:34.582,111.64,96.16,75.07,34.57,37.4,90.42
91.94,2026-03-15 15:39:34.593,111.64,96.16,75.07,34.57,37.4,90.42
91.95,2026-03-15 15:39:34.603,111.64,96.16,75.07,34.57,37.4,90.42
91.96,2026-03-15 15:39:34.613,111.64,96.16,75.07,34.57,37.4,90.42
91.99,2026-03-15 15:39:34.646,111.68,96.16,75.07,34.56,37.39,90.42
92.0,2026-03-15 15:39:34.653,111.68,96.16,75.07,34.56,37.39,90.42
92.01,2026-03-15 15:39:34.663,111.68,96.16,75.07,34.56,37.39,90.42
92.02,2026-03-15 15:39:34.672,111.68,96.16,75.07,34.56,37.39,90.42
92.03,2026-03-15 15:39:34.683,111.63,96.19,75.04,34.54,37.41,90.43
92.04,2026-03-15 15:39:34.692,111.63,96.19,75.04,34.54,37.41,90.43
92.05,2026-03-15 15:39:34.703,111.63,96.19,75.04,34.54,37.41,90.43
92.06,2026-03-15 15:39:34.712,111.63,96.19,75.04,34.54,37.41,90.43
92.07,2026-03-15 15:39:34.722,111.63,96.19,75.04,34.54,37.41,90.43
92.08,2026-03-15 15:39:34.734,111.64,96.17,75.04,34.54,37.38,90.4
92.12,2026-03-15 15:39:34.772,111.64,96.17,75.04,34.54,37.38,90.4
92.13,2026-03-15 15:39:34.783,111.64,96.17,75.04,34.54,37.38,90.4
92.14,2026-03-15 15:39:34.793,111.7,96.16,75.04,34.56,37.4,90.43
92.15,2026-03-15 15:39:34.803,111.7,96.16,75.04,34.56,37.4,90.43
92.16,2026-03-15 15:39:34.812,111.7,96.16,75.04,34.56,37.4,90.43
92.17,2026-03-15 15:39:34.823,111.7,96.16,75.04,34.56,37.4,90.43
92.18,2026-03-15 15:39:34.833,111.7,96.16,75.04,34.56,37.4,90.43
92.19,2026-03-15 15:39:34.842,111.7,96.16,75.04,34.56,37.4,90.43
92.2,2026-03-15 15:39:34.855,111.66,96.16,75.03,34.54,37.38,90.43
92.21,2026-03-15 15:39:34.863,111.66,96.16,75.03,34.54,37.38,90.43
92.24,2026-03-15 15:39:34.897,111.66,96.16,75.03,34.54,37.38,90.43
92.25,2026-03-15 15:39:34.903,111.64,96.18,75.06,34.52,37.37,90.43
92.26,2026-03-15 15:39:34.912,111.64,96.18,75.06,34.52,37.37,90.43
92.27,2026-03-15 15:39:34.922,111.64,96.18,75.06,34.52,37.37,90.43
92.28,2026-03-15 15:39:34.933,111.64,96.18,75.06,34.52,37.37,90.43
92.29,2026-03-15 15:39:34.943,111.64,96.18,75.06,34.52,37.37,90.43
92.3,2026-03-15 15:39:34.953,111.64,96.18,75.06,34.52,37.37,90.43
92.31,2026-03-15 15:39:34.964,111.67,96.18,75.02,34.53,37.38,90.42
92.32,2026-03-15 15:39:34.973,111.67,96.18,75.02,34.53,37.38,90.42
92.33,2026-03-15 15:39:34.983,111.67,96.18,75.02,34.53,37.38,90.42
92.34,2026-03-15 15:39:34.993,111.67,96.18,75.02,34.53,37.38,90.42
92.38,2026-03-15 15:39:35.030,111.64,96.19,75.06,34.54,37.38,90.42
92.38,2026-03-15 15:39:35.032,111.64,96.19,75.06,34.54,37.38,90.42
92.39,2026-03-15 15:39:35.043,111.64,96.19,75.06,34.54,37.38,90.42
92.4,2026-03-15 15:39:35.052,111.64,96.19,75.06,34.54,37.38,90.42
92.41,2026-03-15 15:39:35.063,111.64,96.19,75.06,34.54,37.38,90.42
92.42,2026-03-15 15:39:35.074,111.67,96.19,75.04,34.53,37.37,90.43
92.43,2026-03-15 15:39:35.083,111.67,96.19,75.04,34.53,37.37,90.43
92.44,2026-03-15 15:39:35.092,111.67,96.19,75.04,34.53,37.37,90.43
92.45,2026-03-15 15:39:35.102,111.67,96.19,75.04,34.53,37.37,90.43
92.46,2026-03-15 15:39:35.115,111.67,96.19,75.04,34.53,37.37,90.43
92.5,2026-03-15 15:39:35.156,111.65,96.19,75.05,34.53,37.35,90.44
92.51,2026-03-15 15:39:35.163,111.65,96.19,75.05,34.53,37.35,90.44
92.52,2026-03-15 15:39:35.173,111.65,96.19,75.05,34.53,37.35,90.44
92.53,2026-03-15 15:39:35.182,111.65,96.19,75.05,34.53,37.35,90.44
92.54,2026-03-15 15:39:35.195,111.62,96.2,75.07,34.53,37.36,90.42
92.55,2026-03-15 15:39:35.202,111.62,96.2,75.07,34.53,37.36,90.42
92.56,2026-03-15 15:39:35.213,111.62,96.2,75.07,34.53,37.36,90.42
92.57,2026-03-15 15:39:35.222,111.62,96.2,75.07,34.53,37.36,90.42
92.58,2026-03-15 15:39:35.232,111.62,96.2,75.07,34.53,37.36,90.42
92.63,2026-03-15 15:39:35.278,111.71,96.23,75.09,34.54,37.39,90.43
92.63,2026-03-15 15:39:35.283,111.71,96.23,75.09,34.54,37.39,90.43
92.64,2026-03-15 15:39:35.292,111.71,96.23,75.09,34.54,37.39,90.43
92.65,2026-03-15 15:39:35.304,111.67,96.23,75.08,34.53,37.37,90.43
92.66,2026-03-15 15:39:35.312,111.67,96.23,75.08,34.53,37.37,90.43
92.67,2026-03-15 15:39:35.323,111.67,96.23,75.08,34.53,37.37,90.43
92.68,2026-03-15 15:39:35.332,111.67,96.23,75.08,34.53,37.37,90.43
92.69,2026-03-15 15:39:35.343,111.67,96.23,75.08,34.53,37.37,90.43
92.7,2026-03-15 15:39:35.352,111.67,96.23,75.08,34.53,37.37,90.43
92.71,2026-03-15 15:39:35.365,111.64,96.18,75.07,34.53,37.36,90.41
92.73,2026-03-15 15:39:35.379,111.64,96.18,75.07,34.53,37.36,90.41
92.79,2026-03-15 15:39:35.438,111.67,96.23,75.09,34.53,37.34,90.41
92.79,2026-03-15 15:39:35.442,111.67,96.23,75.09,34.53,37.34,90.41
92.8,2026-03-15 15:39:35.453,111.67,96.23,75.09,34.53,37.34,90.41
92.81,2026-03-15 15:39:35.463,111.67,96.23,75.09,34.53,37.34,90.41
92.82,2026-03-15 15:39:35.476,111.67,96.26,75.08,34.53,37.36,90.42
92.83,2026-03-15 15:39:35.483,111.67,96.26,75.08,34.53,37.36,90.42
92.84,2026-03-15 15:39:35.492,111.67,96.26,75.08,34.53,37.36,90.42
92.85,2026-03-15 15:39:35.502,111.67,96.26,75.08,34.53,37.36,90.42
92.86,2026-03-15 15:39:35.513,111.67,96.26,75.08,34.53,37.36,90.42
92.88,2026-03-15 15:39:35.534,111.69,96.24,75.09,34.51,37.33,90.46
92.92,2026-03-15 15:39:35.576,111.69,96.24,75.09,34.51,37.33,90.46
92.93,2026-03-15 15:39:35.582,111.69,96.24,75.09,34.51,37.33,90.46
92.94,2026-03-15 15:39:35.594,111.68,96.27,75.07,34.53,37.37,90.42
92.95,2026-03-15 15:39:35.603,111.68,96.27,75.07,34.53,37.37,90.42
92.96,2026-03-15 15:39:35.613,111.68,96.27,75.07,34.53,37.37,90.42
92.97,2026-03-15 15:39:35.622,111.68,96.27,75.07,34.53,37.37,90.42
92.98,2026-03-15 15:39:35.632,111.68,96.27,75.07,34.53,37.37,90.42
92.99,2026-03-15 15:39:35.645,111.69,96.28,75.1,34.49,37.33,90.42
93.0,2026-03-15 15:39:35.652,111.69,96.28,75.1,34.49,37.33,90.42
93.01,2026-03-15 15:39:35.667,111.69,96.28,75.1,34.49,37.33,90.42
93.07,2026-03-15 15:39:35.727,111.71,96.25,75.09,34.53,37.34,90.42
93.08,2026-03-15 15:39:35.732,111.71,96.25,75.09,34.53,37.34,90.42
93.09,2026-03-15 15:39:35.743,111.71,96.25,75.09,34.53,37.34,90.42
93.1,2026-03-15 15:39:35.752,111.71,96.25,75.09,34.53,37.34,90.42
93.11,2026-03-15 15:39:35.766,111.7,96.25,75.12,34.53,37.35,90.43
93.12,2026-03-15 15:39:35.773,111.7,96.25,75.12,34.53,37.35,90.43
93.13,2026-03-15 15:39:35.782,111.7,96.25,75.12,34.53,37.35,90.43
93.14,2026-03-15 15:39:35.796,111.7,96.25,75.12,34.53,37.35,90.43
93.15,2026-03-15 15:39:35.802,111.7,96.25,75.12,34.53,37.35,90.43
93.17,2026-03-15 15:39:35.824,111.7,96.26,75.08,34.52,37.35,90.45
93.21,2026-03-15 15:39:35.861,111.7,96.26,75.08,34.52,37.35,90.45
93.21,2026-03-15 15:39:35.863,111.7,96.26,75.08,34.52,37.35,90.45
93.22,2026-03-15 15:39:35.873,111.7,96.25,75.08,34.52,37.34,90.42
93.23,2026-03-15 15:39:35.882,111.7,96.25,75.08,34.52,37.34,90.42
93.24,2026-03-15 15:39:35.893,111.7,96.25,75.08,34.52,37.34,90.42
93.25,2026-03-15 15:39:35.904,111.7,96.25,75.08,34.52,37.34,90.42
93.26,2026-03-15 15:39:35.913,111.7,96.25,75.08,34.52,37.34,90.42
93.27,2026-03-15 15:39:35.922,111.7,96.25,75.08,34.52,37.34,90.42
93.28,2026-03-15 15:39:35.936,111.7,96.28,75.07,34.5,37.35,90.46
93.3,2026-03-15 15:39:35.949,111.7,96.28,75.07,34.5,37.35,90.46
93.35,2026-03-15 15:39:36.000,111.7,96.28,75.09,34.5,37.34,90.42
93.35,2026-03-15 15:39:36.003,111.7,96.28,75.09,34.5,37.34,90.42
93.36,2026-03-15 15:39:36.012,111.7,96.28,75.09,34.5,37.34,90.42
93.37,2026-03-15 15:39:36.023,111.7,96.28,75.09,34.5,37.34,90.42
93.38,2026-03-15 15:39:36.033,111.7,96.28,75.09,34.5,37.34,90.42
93.39,2026-03-15 15:39:36.045,111.72,96.3,75.09,34.49,37.34,90.43
93.4,2026-03-15 15:39:36.053,111.72,96.3,75.09,34.49,37.34,90.43
93.41,2026-03-15 15:39:36.063,111.72,96.3,75.09,34.49,37.34,90.43
93.42,2026-03-15 15:39:36.073,111.72,96.3,75.09,34.49,37.34,90.43
93.43,2026-03-15 15:39:36.085,111.72,96.3,75.09,34.49,37.34,90.43
93.49,2026-03-15 15:39:36.142,111.69,96.3,75.1,34.5,37.33,90.41
93.49,2026-03-15 15:39:36.144,111.69,96.3,75.1,34.5,37.33,90.41
93.5,2026-03-15 15:39:36.156,111.74,96.34,75.12,34.51,37.36,90.43
93.51,2026-03-15 15:39:36.162,111.74,96.34,75.12,34.51,37.36,90.43
93.52,2026-03-15 15:39:36.173,111.74,96.34,75.12,34.51,37.36,90.43
93.53,2026-03-15 15:39:36.182,111.74,96.34,75.12,34.51,37.36,90.43
93.54,2026-03-15 15:39:36.192,111.74,96.34,75.12,34.51,37.36,90.43
93.55,2026-03-15 15:39:36.203,111.74,96.34,75.12,34.51,37.36,90.43
93.56,2026-03-15 15:39:36.217,111.72,96.28,75.11,34.52,37.35,90.43
93.58,2026-03-15 15:39:36.232,111.72,96.28,75.11,34.52,37.35,90.43
93.63,2026-03-15 15:39:36.287,111.7,96.28,75.11,34.49,37.33,90.42
93.64,2026-03-15 15:39:36.293,111.7,96.28,75.11,34.49,37.33,90.42
93.65,2026-03-15 15:39:36.303,111.7,96.28,75.11,34.49,37.33,90.42
93.66,2026-03-15 15:39:36.313,111.7,96.28,75.11,34.49,37.33,90.42
93.67,2026-03-15 15:39:36.325,111.73,96.28,75.12,34.52,37.32,90.42
93.68,2026-03-15 15:39:36.332,111.73,96.28,75.12,34.52,37.32,90.42
93.69,2026-03-15 15:39:36.342,111.73,96.28,75.12,34.52,37.32,90.42
93.7,2026-03-15 15:39:36.353,111.73,96.28,75.12,34.52,37.32,90.42
93.71,2026-03-15 15:39:36.362,111.73,96.28,75.12,34.52,37.32,90.42
93.72,2026-03-15 15:39:36.376,111.73,96.28,75.12,34.52,37.32,90.42
93.78,2026-03-15 15:39:36.435,111.7,96.32,75.13,34.49,37.35,90.42
93.79,2026-03-15 15:39:36.445,111.73,96.32,75.09,34.5,37.33,90.44
93.8,2026-03-15 15:39:36.452,111.73,96.32,75.09,34.5,37.33,90.44
93.81,2026-03-15 15:39:36.462,111.73,96.32,75.09,34.5,37.33,90.44
93.82,2026-03-15 15:39:36.473,111.73,96.32,75.09,34.5,37.33,90.44
93.83,2026-03-15 15:39:36.483,111.73,96.32,75.09,34.5,37.33,90.44
93.84,2026-03-15 15:39:36.495,111.73,96.35,75.13,34.53,37.32,90.43
93.85,2026-03-15 15:39:36.502,111.73,96.35,75.13,34.53,37.32,90.43
93.86,2026-03-15 15:39:36.512,111.73,96.35,75.13,34.53,37.32,90.43
93.87,2026-03-15 15:39:36.527,111.73,96.35,75.13,34.53,37.32,90.43
93.94,2026-03-15 15:39:36.593,111.75,96.32,75.11,34.48,37.35,90.44
93.94,2026-03-15 15:39:36.596,111.75,96.32,75.11,34.48,37.35,90.44
93.95,2026-03-15 15:39:36.602,111.75,96.32,75.11,34.48,37.35,90.44
93.96,2026-03-15 15:39:36.615,111.72,96.35,75.12,34.53,37.35,90.4
93.97,2026-03-15 15:39:36.623,111.72,96.35,75.12,34.53,37.35,90.4
93.98,2026-03-15 15:39:36.633,111.72,96.35,75.12,34.53,37.35,90.4
93.99,2026-03-15 15:39:36.643,111.72,96.35,75.12,34.53,37.35,90.4
94.0,2026-03-15 15:39:36.652,111.72,96.35,75.12,34.53,37.35,90.4
94.01,2026-03-15 15:39:36.662,111.72,96.35,75.12,34.53,37.35,90.4
94.03,2026-03-15 15:39:36.678,111.71,96.37,75.1,34.52,37.32,90.42
94.08,2026-03-15 15:39:36.729,111.78,96.35,75.09,34.48,37.33,90.42
94.08,2026-03-15 15:39:36.732,111.78,96.35,75.09,34.48,37.33,90.42
94.09,2026-03-15 15:39:36.743,111.78,96.35,75.09,34.48,37.33,90.42
94.1,2026-03-15 15:39:36.752,111.78,96.35,75.09,34.48,37.33,90.42
94.11,2026-03-15 15:39:36.763,111.78,96.35,75.09,34.48,37.33,90.42
94.12,2026-03-15 15:39:36.772,111.78,96.35,75.09,34.48,37.33,90.42
94.13,2026-03-15 15:39:36.786,111.73,96.39,75.15,34.5,37.34,90.44
94.14,2026-03-15 15:39:36.793,111.73,96.39,75.15,34.5,37.34,90.44
94.15,2026-03-15 15:39:36.802,111.73,96.39,75.15,34.5,37.34,90.44
94.17,2026-03-15 15:39:36.822,111.73,96.39,75.15,34.5,37.34,90.44
94.23,2026-03-15 15:39:36.884,111.76,96.35,75.14,34.5,37.32,90.43
94.23,2026-03-15 15:39:36.886,111.76,96.35,75.14,34.5,37.32,90.43
94.24,2026-03-15 15:39:36.895,111.76,96.37,75.13,34.51,37.33,90.41
94.25,2026-03-15 15:39:36.903,111.76,96.37,75.13,34.51,37.33,90.41
94.26,2026-03-15 15:39:36.913,111.76,96.37,75.13,34.51,37.33,90.41
94.27,2026-03-15 15:39:36.922,111.76,96.37,75.13,34.51,37.33,90.41
94.28,2026-03-15 15:39:36.932,111.76,96.37,75.13,34.51,37.33,90.41
94.29,2026-03-15 15:39:36.942,111.76,96.37,75.13,34.51,37.33,90.41
94.3,2026-03-15 15:39:36.955,111.75,96.37,75.13,34.49,37.32,90.4
94.32,2026-03-15 15:39:36.970,111.75,96.37,75.13,34.49,37.32,90.4
94.37,2026-03-15 15:39:37.022,111.73,96.38,75.15,34.53,37.34,90.44
94.37,2026-03-15 15:39:37.025,111.73,96.38,75.15,34.53,37.34,90.44
94.38,2026-03-15 15:39:37.033,111.73,96.38,75.15,34.53,37.34,90.44
94.39,2026-03-15 15:39:37.043,111.73,96.38,75.15,34.53,37.34,90.44
94.4,2026-03-15 15:39:37.053,111.73,96.38,75.15,34.53,37.34,90.44
94.41,2026-03-15 15:39:37.066,111.74,96.39,75.14,34.52,37.32,90.45
94.42,2026-03-15 15:39:37.073,111.74,96.39,75.14,34.52,37.32,90.45
94.43,2026-03-15 15:39:37.082,111.74,96.39,75.14,34.52,37.32,90.45
94.44,2026-03-15 15:39:37.092,111.74,96.39,75.14,34.52,37.32,90.45
94.45,2026-03-15 15:39:37.107,111.74,96.39,75.14,34.52,37.32,90.45
94.52,2026-03-15 15:39:37.171,111.74,96.36,75.12,34.51,37.31,90.44
94.52,2026-03-15 15:39:37.173,111.74,96.36,75.12,34.51,37.31,90.44
94.53,2026-03-15 15:39:37.185,111.71,96.35,75.16,34.49,37.29,90.42
94.54,2026-03-15 15:39:37.193,111.71,96.35,75.16,34.49,37.29,90.42
94.55,2026-03-15 15:39:37.202,111.71,96.35,75.16,34.49,37.29,90.42
94.56,2026-03-15 15:39:37.212,111.71,96.35,75.16,34.49,37.29,90.42
94.57,2026-03-15 15:39:37.223,111.71,96.35,75.16,34.49,37.29,90.42
94.58,2026-03-15 15:39:37.234,111.78,96.4,75.16,34.5,37.31,90.41
94.59,2026-03-15 15:39:37.242,111.78,96.4,75.16,34.5,37.31,90.41
94.6,2026-03-15 15:39:37.256,111.78,96.4,75.16,34.5,37.31,90.41
94.67,2026-03-15 15:39:37.320,111.77,96.34,75.15,34.51,37.3,90.41
94.67,2026-03-15 15:39:37.326,111.77,96.34,75.15,34.51,37.3,90.41
94.68,2026-03-15 15:39:37.333,111.77,96.34,75.15,34.51,37.3,90.41
94.69,2026-03-15 15:39:37.342,111.77,96.34,75.15,34.51,37.3,90.41
94.7,2026-03-15 15:39:37.355,111.77,96.39,75.14,34.49,37.31,90.44
94.71,2026-03-15 15:39:37.362,111.77,96.39,75.14,34.49,37.31,90.44
94.72,2026-03-15 15:39:37.373,111.77,96.39,75.14,34.49,37.31,90.44
94.73,2026-03-15 15:39:37.383,111.77,96.39,75.14,34.49,37.31,90.44
94.74,2026-03-15 15:39:37.393,111.77,96.39,75.14,34.49,37.31,90.44
94.76,2026-03-15 15:39:37.412,111.78,96.46,75.14,34.51,37.31,90.42
94.8,2026-03-15 15:39:37.455,111.78,96.46,75.14,34.51,37.31,90.42
94.81,2026-03-15 15:39:37.463,111.76,96.41,75.15,34.47,37.32,90.42
94.82,2026-03-15 15:39:37.472,111.76,96.41,75.15,34.47,37.32,90.42
94.83,2026-03-15 15:39:37.483,111.76,96.41,75.15,34.47,37.32,90.42
94.84,2026-03-15 15:39:37.493,111.76,96.41,75.15,34.47,37.32,90.42
94.85,2026-03-15 15:39:37.502,111.76,96.41,75.15,34.47,37.32,90.42
94.86,2026-03-15 15:39:37.513,111.76,96.41,75.15,34.47,37.32,90.42
94.87,2026-03-15 15:39:37.525,111.77,96.42,75.15,34.51,37.33,90.45
94.88,2026-03-15 15:39:37.533,111.77,96.42,75.15,34.51,37.33,90.45
94.89,2026-03-15 15:39:37.546,111.77,96.42,75.15,34.51,37.33,90.45
94.94,2026-03-15 15:39:37.595,111.78,96.42,75.16,34.51,37.32,90.44
94.95,2026-03-15 15:39:37.603,111.78,96.42,75.16,34.51,37.32,90.44
94.96,2026-03-15 15:39:37.613,111.78,96.42,75.16,34.51,37.32,90.44
94.97,2026-03-15 15:39:37.622,111.78,96.42,75.16,34.51,37.32,90.44
94.98,2026-03-15 15:39:37.635,111.74,96.41,75.13,34.49,37.3,90.42
94.99,2026-03-15 15:39:37.643,111.74,96.41,75.13,34.49,37.3,90.42
95.0,2026-03-15 15:39:37.652,111.74,96.41,75.13,34.49,37.3,90.42
95.01,2026-03-15 15:39:37.662,111.74,96.41,75.13,34.49,37.3,90.42
95.02,2026-03-15 15:39:37.673,111.74,96.41,75.13,34.49,37.3,90.42
95.04,2026-03-15 15:39:37.689,111.78,96.43,75.19,34.5,37.29,90.46
95.1,2026-03-15 15:39:37.748,111.79,96.45,75.16,34.49,37.31,90.45
95.1,2026-03-15 15:39:37.752,111.79,96.45,75.16,34.49,37.31,90.45
